"","ES_ID","X","StudyID","y_CER","include_meta","He07_scale_re","He09_AQreceived","He11_funding","He12_COI","He05_Country_re","He05_Country_nonus","He16_published","He_asgn_type","Sa07_males","Sa21_scl_set","Sa22_scl_type","Sa08_SES_re","Sa_perc_nonwt","Sa_age_re","Sa24_be_dif_re","Cn02_condit","Cn03_name","Cn03_name_re","Cn05_lng_wks","Cn06_fidel","Cn08_univ_tert","Cn09_focus","Cn04_who_impl_re","Cn_devl_impl","Cn_Curr_group","Cn_Target_group","Cn_SclPlcy_group","Cn_PsyEd_group","Cn_SklRle_group","Cn_Train_group","Cn_Inter_group","Cn12_co_type","Cn13_co_same_scl","Cn14_co_contam","Co02_macro.1","Co03b_micro.1","Co03a_prp_vic.1","Co05_who.1","Co06_direction.1","Co07_nu_itms.1","Co10_coeff_val.1","Co12_att_beh.1","Co13_timeframe.1","z_pofo_weeks","z_post_or_follow","z_pre_int_eSS","z_pre_co_eSS","z_pofo_int_eSS","z_pofo_co_eSS","z_pofo_co_SS","z_pofo_int_SS","vi","yi_flp","yi_type","He17_attrition","He18_ba_eqv","He19_confound","He20_reliability","He21_any_other_issues","He22_WWC_rating"
"241",326862,408,6499,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","01 Yes","Yes","US","US","Yes","ran_scl",0.479,"01  Rural","01  Public",1,0.76,11.22,"test-no-diff","01  Intervention","Second Step: Student Success Through Prevention","Named Program",40,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"02  Straw man intervention","02 No","01 Yes","H00  Internalizing","H01  Depression","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.626,"02 Behavior","05 - 1 year or 12 months",104,"02  Follow-up",1352,1170,1352,1170,1697,1960,0.00138256470832777,-0.025782378965871,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"242",326863,423,6499,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","01 Yes","Yes","US","US","Yes","ran_scl",0.479,"01  Rural","01  Public",1,0.76,11.22,"test-no-diff","01  Intervention","Second Step: Student Success Through Prevention","Named Program",40,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"02  Straw man intervention","02 No","01 Yes","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.784,"02 Behavior","05 - 1 year or 12 months",0,"01  Posttest",956,828,956,828,1697,1960,0.00298680376153992,0.0614625778458489,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"243",326864,429,6499,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","01 Yes","Yes","US","US","Yes","ran_scl",0.479,"01  Rural","01  Public",1,0.76,11.22,"test-no-diff","01  Intervention","Second Step: Student Success Through Prevention","Named Program",40,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"02  Straw man intervention","02 No","01 Yes","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.576,"02 Behavior","05 - 1 year or 12 months",52,"02  Follow-up",956,828,956,828,1697,1960,0.00298777048772799,0.079518650942999,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"244",326865,435,6499,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","01 Yes","Yes","US","US","Yes","ran_scl",0.479,"01  Rural","01  Public",1,0.76,11.22,"test-no-diff","01  Intervention","Second Step: Student Success Through Prevention","Named Program",40,"meas-high","01  Universal","no-cyber-target","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"02  Straw man intervention","02 No","01 Yes","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.752,"02 Behavior","05 - 1 year or 12 months",104,"02  Follow-up",956,828,956,828,1697,1960,0.00298949117694406,0.105622566169055,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"245",326868,281,7704,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","US","US","Yes","non_scl",0.43,"04  Mixture","01  Public",1,0.39,12.5,"test-no-diff","01  Intervention","Virtual Reality to Active Bystanders Against Bullying","Named Program",6,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.71,"02 Behavior","02 - 30 days or 1 month",1,"01  Posttest",46,72,46,72,72,46,0.0325868938297916,0.165032368524432,"dnd_mn","qed","above-05-controls","confound","relib-met","no","DNMS"
"246",326869,54,7704,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","US","US","Yes","non_scl",0.43,"04  Mixture","01  Public",1,0.39,12.5,"test-no-diff","01  Intervention","Virtual Reality to Active Bystanders Against Bullying","Named Program",6,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.86,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",46,72,46,72,72,46,0.0613895991297383,-0.10581499131791,"dnd_mn","qed","above-05-controls","confound","relib-met","no","DNMS"
"247",326870,367,7704,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","US","US","Yes","non_scl",0.43,"04  Mixture","01  Public",1,0.39,12.5,"test-no-diff","01  Intervention","Virtual Reality to Active Bystanders Against Bullying","Named Program",6,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","01 Perpetration","01  Self-report",NA,"2-10",0.85,"02 Behavior","06 - Lifetime (""ever"")",1,"01  Posttest",46,72,46,72,72,46,0.087358659062599,-0.303262498029456,"dnd_mn","qed","above-05-controls","confound","relib-met","no","DNMS"
"248",326871,353,7704,"02  Intervention versus Comparison","Include in meta","local","receive-aq","01 Yes","No","US","US","Yes","non_scl",0.43,"04  Mixture","01  Public",1,0.39,12.5,"test-no-diff","01  Intervention","Virtual Reality to Active Bystanders Against Bullying","Named Program",6,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",1,0,0,1,1,0,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","03 Witnessing","01  Self-report",NA,"2-10",0.84,"02 Behavior","-99 Not reported",1,"01  Posttest",46,72,46,72,72,46,0.0469823553278373,-0.198791645395199,"dnd_mn","qed","above-05-controls","confound","relib-met","no","DNMS"
"249",326884,57,7561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.461,"03  Suburban","03  Mixture",1,1,13.84,"did-not-test","01  Intervention","Asegúrate","Named Program",12,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.72,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",270,173,266,170,187,292,0.0871166974335272,0.0261109368768301,"dnd_or2g","qed","above-25","no-confound","relib-met","no","DNMS"
"250",326885,225,7561,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","non_scl",0.461,"04  Mixture","03  Mixture",1,1,13.84,"did-not-test","01  Intervention","Asegúrate","Named Program",12,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"10-plus",0.72,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",238,153,238,153,187,292,0.053568696733577,0.113501407661049,"dnd_or2g","qed","above-25","no-confound","relib-met","no","DNMS"
"251",326886,264,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.77,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",265,443,248,427,455,264,0.0122053284550845,-0.000462797767607295,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"252",326887,258,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.77,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",265,443,246,407,434,262,0.0120022451854476,0.0317433561553835,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"253",326888,48,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.93,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",268,448,245,422,455,264,0.0156575700927285,-0.0203180196472961,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"254",326889,49,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.93,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",268,448,243,402,434,262,0.0153997062825653,-0.0789816592258889,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"255",326890,229,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.8,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",242,405,222,368,434,262,0.011993916321674,-0.0201317222520184,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"256",326891,209,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.8,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",242,405,222,368,434,262,0.01201422962591,-0.099277870941858,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"257",326892,370,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","01 Perpetration","01  Self-report",NA,"2-10",0.88,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",238,398,220,379,455,264,0.0193222995073824,-0.0290207088648648,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"258",326893,368,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","01 Perpetration","01  Self-report",NA,"2-10",0.88,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",238,398,218,362,434,262,0.0190809383893182,-0.151290194920377,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"259",326894,217,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.82,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",242,405,224,386,455,264,0.0121592775945723,0.0598898817179186,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"260",326895,231,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"2-10",0.82,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",242,405,222,368,434,262,0.0119731074364342,-0.0295096130179064,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"261",326896,332,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",272,455,247,425,455,264,0.0136846384415096,-0.1114880544637,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"262",326897,318,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"2-10",0.78,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",272,455,245,406,434,262,0.0134651601864163,-0.0621654018704624,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"263",326898,119,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"2-10",0.93,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",271,454,251,433,455,264,0.0159613304233156,-0.0465464670499857,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"264",326899,157,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"2-10",0.93,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",271,454,249,413,434,262,0.0156996814236799,-0.0739299602716925,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"265",326900,245,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.8,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",238,398,220,379,455,264,0.0123771662792727,-0.0448600983721829,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"266",326901,249,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"04  Mixture","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B01  Aggression","02 Victimization","01  Self-report",NA,"2-10",0.8,"02 Behavior","03 - 60 days or 2 months",52,"02  Follow-up",238,398,218,362,434,262,0.0122135858948237,-0.122062209948473,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"267",326902,384,7650,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","02 No","No","Oth_Eur","Non-US","Yes","non_scl",0.511,"03  Suburban","02  Private",3,0,12.6,"test-diff-found","01  Intervention","ViSC","Named Program",16,"meas-high","01  Universal","target-cyber","teacher-or-staff","Oth-combo",0,0,0,0,1,1,0,"01  Business as usual or no intervention","02 No","02 No","C00  Relational Aggression","C01  Relational aggression","02 Victimization","01  Self-report",NA,"2-10",0.89,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",238,398,220,379,455,264,0.0123874951350854,-0.0527701833623519,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
